MolName	MolCounts
G7057-MONOMER[c]	89
G7058-MONOMER[p]	3
G7059-MONOMER[p]	39
G7060-MONOMER[i]	21
G7061-MONOMER[p]	1
G7062-MONOMER[i]	7
G7063-MONOMER[c]	130
G7064-MONOMER[o]	2
G7065-MONOMER[m]	7
G7066-MONOMER[m]	10
G7068-MONOMER[c]	1114
G7071-MONOMER[c]	124
G7072-MONOMER[c]	39
G7073-MONOMER[p]	68
G7074-MONOMER[c]	40
G7075-MONOMER[m]	52
G7078-MONOMER[m]	3
G7079-MONOMER[c]	15
G7080-MONOMER[o]	171
G7081-MONOMER[i]	17
G7082-MONOMER[c]	11
G7083-MONOMER[c]	3
G7084-MONOMER[c]	5
G7085-MONOMER[c]	15
G7086-MONOMER[c]	55
G7087-MONOMER[c]	15261
G7088-MONOMER[c]	3
G7089-MONOMER[c]	418
G7090-MONOMER[i]	1170
G7093-MONOMER[c]	1128
G7094-MONOMER[p]	20
G7095-MONOMER[c]	8
G7096-MONOMER[c]	11
G7097-MONOMER[i]	4
G7098-MONOMER[i]	8
G7099-MONOMER[c]	6
G7100-MONOMER[c]	5
G7101-MONOMER[i]	4
G7102-MONOMER[c]	5
G7103-MONOMER[c]	10
G7104-MONOMER[c]	10
G7105-MONOMER[i]	1
G7106-MONOMER[c]	3
G7107-MONOMER[e]	0
G7108-MONOMER[i]	59
G7109-MONOMER[c]	10
G7110-MONOMER[c]	8
G7111-MONOMER[c]	1
G7112-MONOMER[c]	2
G7117-MONOMER[c]	380
G7118-MONOMER[c]	342
G7119-MONOMER[c]	154
G7120-MONOMER[c]	10
G7122-MONOMER[p]	11
G7123-MONOMER[c]	51
G7126-MONOMER[c]	10
G7128-MONOMER[c]	0
G7131-MONOMER[c]	48
G7132-MONOMER[c]	43
G7133-MONOMER[c]	38
G7134-MONOMER[i]	72
G7137-MONOMER[c]	96
G7138-MONOMER[i]	33
G7139-MONOMER[p]	342
G7144-MONOMER[i]	87
G7145-MONOMER[c]	0
G7146-MONOMER[i]	106
G7147-MONOMER[i]	1182
G7148-MONOMER[i]	17
G7152-MONOMER[o]	4
G7153-MONOMER[p]	28
G7154-MONOMER[e]	22
G7155-MONOMER[c]	11
G7156-MONOMER[c]	7
G7158-MONOMER[c]	0
G7160-MONOMER[c]	2
G7161-MONOMER[c]	13
G7162-MONOMER[c]	211
G7163-MONOMER[o]	76
G7164-MONOMER[c]	40
G7165-MONOMER[i]	7
G7166-MONOMER[c]	20
G7167-MONOMER[c]	18
G7168-MONOMER[c]	5
G7169-MONOMER[c]	20
G7170-MONOMER[i]	8
G7171-MONOMER[i]	79
G7172-MONOMER[c]	193
G7173-MONOMER[e]	2373
G7174-MONOMER[c]	294
G7175-MONOMER[c]	138
G7176-MONOMER[c]	8
G7177-MONOMER[c]	8
G7178-MONOMER[m]	0
G7179-MONOMER[c]	3
G7180-MONOMER[c]	0
G7181-MONOMER[c]	13
G7182-MONOMER[c]	17
G7184-MONOMER[c]	1
G7185-MONOMER[c]	1
G7186-MONOMER[i]	2
G7187-MONOMER[c]	196
G7188-MONOMER[c]	2051
G7189-MONOMER[i]	324
G7190-MONOMER[i]	0
G7191-MONOMER[c]	781
G7192-MONOMER[c]	379
G7193-MONOMER[c]	131
G7194-MONOMER[c]	0
G7196-MONOMER[c]	73
G7197-MONOMER[c]	27
G7199-MONOMER[c]	37
G7200-MONOMER[c]	1442
G7201-MONOMER[c]	67
G7202-MONOMER[c]	203
G7203-MONOMER[c]	43
G7204-MONOMER[e]	8
G7205-MONOMER[j]	9
G7206-MONOMER[e]	8
G7207-MONOMER[p]	3
G7208-MONOMER[o]	7
G7209-MONOMER[c]	12
G7210-MONOMER[e]	1
G7211-MONOMER[c]	485
G7212-MONOMER[c]	1
G7213-MONOMER[c]	1
G7214-MONOMER[c]	275
G7215-MONOMER[c]	12
G7216-MONOMER[o]	315
G7217-MONOMER[i]	34
G7218-MONOMER[c]	60
G7219-MONOMER[i]	112
G7220-MONOMER[i]	554
G7221-MONOMER[i]	35
G7222-MONOMER[c]	34
G7223-MONOMER[c]	12
G7224-MONOMER[m]	2
G7225-MONOMER[c]	1
G7226-MONOMER[c]	0
G7227-MONOMER[c]	0
G7228-MONOMER[c]	0
G7229-MONOMER[c]	19
G7230-MONOMER[c]	2
G7231-MONOMER[c]	12
G7232-MONOMER[c]	32
G7233-MONOMER[i]	0
G7234-MONOMER[c]	1
G7236-MONOMER[c]	3
G7237-MONOMER[c]	1
G7238-MONOMER[p]	3
G7239-MONOMER[p]	18
G7240-MONOMER[i]	22
G7242-MONOMER[c]	0
G7243-MONOMER[i]	20
G7244-MONOMER[c]	72
G7245-MONOMER[c]	33
G7246-MONOMER[c]	6
G7247-MONOMER[c]	8
G7248-MONOMER[c]	6
G7250-MONOMER[c]	0
G7251-MONOMER[i]	50
G7252-MONOMER[p]	432
G7255-MONOMER[c]	131
G7256-MONOMER[o]	4
G7257-MONOMER[c]	31
G7258-MONOMER[i]	362
G7260-MONOMER[c]	31
G7261-MONOMER[c]	115
G7262-MONOMER[c]	1
G7263-MONOMER[c]	0
G7265-MONOMER[i]	24
G7266-MONOMER[c]	590
G7267-MONOMER[p]	94
G7268-MONOMER[i]	18
G7269-MONOMER[c]	104
G7270-MONOMER[c]	17
G7271-MONOMER[c]	0
G7272-MONOMER[c]	4
G7273-MONOMER[c]	82
G7274-MONOMER[c]	6
G7275-MONOMER[c]	4
G7276-MONOMER[c]	13
G7277-MONOMER[c]	25
G7278-MONOMER[m]	11
G7279-MONOMER[c]	90
G7280-MONOMER[c]	310
G7281-MONOMER[c]	8
G7282-MONOMER[i]	4
G7283-MONOMER[c]	2
G7284-MONOMER[c]	3
G7285-MONOMER[c]	3
G7286-MONOMER[c]	4
G7287-MONOMER[c]	3
G7288-MONOMER[c]	0
G7289-MONOMER[c]	9
G7290-MONOMER[c]	5
G7291-MONOMER[c]	11
G7292-MONOMER[c]	2
G7295-MONOMER[p]	23
G7296-MONOMER[c]	95
G7297-MONOMER[c]	21
G7298-MONOMER[i]	213
G7307-MONOMER[c]	13
G7308-MONOMER[c]	8
G7310-MONOMER[i]	29
G7311-MONOMER[o]	100
G7312-MONOMER[c]	4461
G7313-MONOMER[c]	1
G7314-MONOMER[i]	0
G7315-MONOMER[i]	1571
G7316-MONOMER[o]	8
G7317-MONOMER[p]	14
G7318-MONOMER[c]	168
G7319-MONOMER[c]	436
G7320-MONOMER[e]	0
G7321-MONOMER[i]	445
G7322-MONOMER[i]	1
G7323-MONOMER[i]	16
G7324-MONOMER[c]	3308
G7325-MONOMER[c]	1
G7326-MONOMER[c]	1942
G7327-MONOMER[c]	0
G7328-MONOMER[i]	11
G7329-MONOMER[c]	34
G7331-MONOMER[c]	90
G7337-MONOMER[i]	74
G7338-MONOMER[c]	26
G7342-MONOMER[p]	0
G7343-MONOMER[c]	7
G7344-MONOMER[c]	45
G7345-MONOMER[i]	0
G7346-MONOMER[c]	154
G7347-MONOMER[c]	75
G7348-MONOMER[p]	1
G7349-MONOMER[c]	92
G7350-MONOMER[i]	1
G7352-MONOMER[e]	2692
G7354-MONOMER[c]	15
G7355-MONOMER[i]	146
G7356-MONOMER[i]	0
G7357-MONOMER[c]	416
G7358-MONOMER[c]	500
G7359-MONOMER[c]	32
G7360-MONOMER[c]	8
G7361-MONOMER[c]	6
G7362-MONOMER[c]	49
G7363-MONOMER[c]	23
G7364-MONOMER[c]	16
G7365-MONOMER[c]	296
G7366-MONOMER[c]	5
G7367-MONOMER[c]	9
G7368-MONOMER[c]	5
G7369-MONOMER[m]	7
G7370-MONOMER[m]	13
G7371-MONOMER[i]	13
G7372-MONOMER[c]	24
G7373-MONOMER[c]	73
G7374-MONOMER[i]	69
G7375-MONOMER[i]	7
G7376-MONOMER[i]	0
G7377-MONOMER[i]	37
G7378-MONOMER[c]	4
G7379-MONOMER[c]	7
G7380-MONOMER[c]	3
G7381-MONOMER[c]	18
G7382-MONOMER[c]	1
G7383-MONOMER[m]	30
G7384-MONOMER[c]	4
G7385-MONOMER[c]	0
G7389-MONOMER[c]	2
G7390-MONOMER[c]	0
G7392-MONOMER[c]	3
G7393-MONOMER[c]	2
G7394-MONOMER[c]	1
G7395-MONOMER[i]	621
G7396-MONOMER[i]	670
G7397-MONOMER[c]	64
G7398-MONOMER[c]	87
G7399-MONOMER[i]	13
G7401-MONOMER[c]	1714
G7402-MONOMER[c]	272
G7404-MONOMER[i]	27
G7405-MONOMER[i]	3
G7406-MONOMER[i]	0
G7407-MONOMER[i]	2
G7408-MONOMER[c]	137
G7409-MONOMER[c]	0
G7410-MONOMER[o]	175
G7413-MONOMER[c]	2
G7414-MONOMER[c]	63
G7415-MONOMER[c]	11
G7416-MONOMER[c]	63
G7417-MONOMER[c]	13
G7418-MONOMER[c]	24
G7419-MONOMER[c]	6
G7420-MONOMER[c]	22
G7422-MONOMER[c]	169
G7423-MONOMER[c]	0
G7424-MONOMER[i]	14
G7425-MONOMER[c]	0
G7426-MONOMER[c]	58
G7427-MONOMER[c]	29
G7428-MONOMER[c]	0
G7429-MONOMER[c]	24
G7430-MONOMER[c]	8
G7431-MONOMER[c]	4
G7432-MONOMER[c]	0
G7433-MONOMER[c]	16
G7434-MONOMER[c]	9
G7435-MONOMER[c]	12
G7436-MONOMER[c]	11
G7439-MONOMER[c]	5
G7440-MONOMER[c]	0
G7442-MONOMER[c]	9
G7443-MONOMER[c]	95
G7444-MONOMER[i]	3
G7446-MONOMER[c]	15
G7448-MONOMER[c]	290
G7449-MONOMER[c]	62
G7450-MONOMER[c]	219
G7451-MONOMER[c]	458
G7452-MONOMER[c]	0
G7453-MONOMER[i]	316
G7454-MONOMER[c]	1
G7455-MONOMER[c]	1
G7456-MONOMER[c]	0
G7457-MONOMER[o]	74
G7458-MONOMER[p]	63
G7459-MONOMER[c]	244
G7460-MONOMER[i]	58
G7461-MONOMER[i]	410
G7462-MONOMER[c]	685
G7463-MONOMER[c]	1
G7464-MONOMER[c]	62
G7466-MONOMER[c]	9
G7467-MONOMER[c]	15
G7468-MONOMER[m]	5
G7469-MONOMER[c]	0
G7470-MONOMER[c]	1
G7471-MONOMER[c]	3
G7472-MONOMER[c]	6
G7473-MONOMER[c]	3
G7474-MONOMER[p]	0
G7475-MONOMER[c]	0
G7476-MONOMER[m]	6
G7477-MONOMER[c]	2
G7478-MONOMER[c]	3
G7479-MONOMER[c]	17
G7480-MONOMER[c]	0
G7482-MONOMER[c]	27
G7483-MONOMER[p]	24
G7484-MONOMER[p]	7
G7485-MONOMER[c]	1
G7486-MONOMER[c]	6
G7487-MONOMER[c]	0
G7488-MONOMER[c]	21
G7489-MONOMER[c]	0
G7490-MONOMER[c]	1
G7491-MONOMER[c]	8
G7492-MONOMER[c]	2
G7493-MONOMER[c]	21
G7494-MONOMER[c]	17
G7495-MONOMER[c]	6
G7496-MONOMER[c]	22
G7497-MONOMER[c]	10
G7498-MONOMER[c]	4
G7499-MONOMER[c]	10
G7500-MONOMER[c]	0
G7502-MONOMER[c]	52
G7504-MONOMER[i]	17
G7505-MONOMER[i]	27
G7506-MONOMER[c]	12
G7509-MONOMER[i]	44
G7510-MONOMER[c]	673
G7511-MONOMER[c]	1202
G7512-MONOMER[i]	53
G7513-MONOMER[c]	632
G7514-MONOMER[c]	26
G7515-MONOMER[c]	20
G7516-MONOMER[c]	1
G7517-MONOMER[c]	15
G7518-MONOMER[c]	29
G7520-MONOMER[c]	3
G7521-MONOMER[c]	98
G7522-MONOMER[c]	3214
G7523-MONOMER[c]	5
G7524-MONOMER[c]	514
G7525-MONOMER[c]	265
G7526-MONOMER[c]	4
G7527-MONOMER[c]	133
G7528-MONOMER[i]	334
G7529-MONOMER[c]	96
G7530-MONOMER[c]	0
G7531-MONOMER[c]	65
G7532-MONOMER[c]	1444
G7533-MONOMER[o]	142
G7534-MONOMER[i]	17
G7535-MONOMER[c]	23
G7536-MONOMER[c]	136
G7537-MONOMER[i]	13
G7538-MONOMER[o]	39
G7539-MONOMER[i]	3
G7541-MONOMER[i]	30
G7543-MONOMER[c]	174
G7544-MONOMER[c]	0
G7545-MONOMER[c]	10
G7546-MONOMER[c]	59
G7547-MONOMER[c]	8
G7549-MONOMER[i]	1
G7550-MONOMER[c]	6
G7551-MONOMER[c]	7
G7552-MONOMER[c]	2
G7553-MONOMER[c]	0
G7555-MONOMER[c]	13
G7556-MONOMER[c]	25
G7557-MONOMER[c]	32
G7558-MONOMER[c]	47
G7559-MONOMER[i]	681
G7563-MONOMER[c]	64
G7564-MONOMER[c]	0
G7566-MONOMER[p]	12
G7567-MONOMER[o]	39
G7568-MONOMER[c]	180
G7571-MONOMER[c]	99
G7572-MONOMER[c]	2
G7573-MONOMER[c]	21
G7574-MONOMER[o]	144
G7575-MONOMER[c]	15
G7577-MONOMER[i]	3
G7578-MONOMER[c]	50
G7579-MONOMER[c]	6
G7580-MONOMER[c]	66
G7582-MONOMER[c]	5964
G7585-MONOMER[o]	11
G7586-MONOMER[p]	11
G7587-MONOMER[p]	23
G7588-MONOMER[i]	8
G7589-MONOMER[i]	8
G7590-MONOMER[c]	1
G7593-MONOMER[c]	1220
G7594-MONOMER[c]	247
G7595-MONOMER[i]	167
G7596-MONOMER[c]	0
G7597-MONOMER[c]	22
G7598-MONOMER[o]	1
G7599-MONOMER[p]	2
G7601-MONOMER[c]	31
G7602-MONOMER[c]	72
G7603-MONOMER[c]	71
G7604-MONOMER[c]	46
G7605-MONOMER[i]	9
G7606-MONOMER[p]	152
G7607-MONOMER[i]	15
G7608-MONOMER[i]	25
G7609-MONOMER[i]	118
G7610-MONOMER[i]	148
G7611-MONOMER[p]	1366
G7612-MONOMER[c]	1761
G7613-MONOMER[c]	134
G7614-MONOMER[c]	135
G7615-MONOMER[i]	14
G7616-MONOMER[c]	0
G7617-MONOMER[i]	250
G7618-MONOMER[i]	27
G7619-MONOMER[c]	85
G7620-MONOMER[c]	16
G7621-MONOMER[c]	102
G7622-MONOMER[c]	15
G7626-MONOMER[c]	2
G7629-MONOMER[c]	0
G7630-MONOMER[c]	63
G7631-MONOMER[c]	5
G7632-MONOMER[c]	2
G7633-MONOMER[i]	0
G7634-MONOMER[c]	10
G7636-MONOMER[c]	4
G7637-MONOMER[e]	24
G7638-MONOMER[p]	2
G7639-MONOMER[o]	25
G7640-MONOMER[j]	43
G7641-MONOMER[c]	209
G7642-MONOMER[e]	157
G7643-MONOMER[c]	34
G7644-MONOMER[p]	512
G7645-MONOMER[i]	94
G7646-MONOMER[c]	26
G7647-MONOMER[c]	24
G7648-MONOMER[c]	72
G7649-MONOMER[c]	46
G7650-MONOMER[c]	174
G7651-MONOMER[c]	307
G7652-MONOMER[c]	3
G7653-MONOMER[c]	7
G7654-MONOMER[c]	228
G7655-MONOMER[i]	13
G7656-MONOMER[c]	168
G7657-MONOMER[c]	1869
G7658-MONOMER[i]	288
G7659-MONOMER[i]	774
G7662-MONOMER[c]	3
G7663-MONOMER[c]	0
G7664-MONOMER[i]	186
G7667-MONOMER[c]	693
G7668-MONOMER[i]	24
G7669-MONOMER[c]	6
G7670-MONOMER[c]	29
G7671-MONOMER[c]	83
G7673-MONOMER[m]	41
G7674-MONOMER[c]	14
G7675-MONOMER[c]	71
G7678-MONOMER[c]	175
G7680-MONOMER[c]	106
G7681-MONOMER[c]	1620
G7682-MONOMER[i]	8
G7683-MONOMER[p]	240
G7684-MONOMER[c]	69
G7685-MONOMER[i]	0
G7686-MONOMER[i]	21
G7687-MONOMER[i]	156
G7688-MONOMER[c]	88
G7689-MONOMER[c]	359
G7690-MONOMER[i]	6
G7693-MONOMER[i]	57
G7694-MONOMER[i]	35
G7695-MONOMER[i]	51
G7696-MONOMER[c]	787
G7697-MONOMER[c]	147
G7698-MONOMER[c]	300
G7699-MONOMER[c]	136
G7701-MONOMER[c]	4
G7702-MONOMER[i]	3
G7703-MONOMER[e]	12
G7704-MONOMER[c]	7
G7705-MONOMER[i]	15
G7706-MONOMER[c]	8
G7707-MONOMER[c]	0
G7708-MONOMER[c]	2
G7709-MONOMER[i]	4
G7710-MONOMER[i]	9
G7711-MONOMER[i]	31
G7712-MONOMER[c]	1
G7713-MONOMER[c]	4
G7714-MONOMER[c]	82
G7715-MONOMER[c]	213
G7716-MONOMER[p]	2618
G7717-MONOMER[c]	15
G7718-MONOMER[c]	54
G7719-MONOMER[c]	104
G7721-MONOMER[i]	2
G7722-MONOMER[i]	8
G7723-MONOMER[c]	10
G7724-MONOMER[c]	7
G7726-MONOMER[c]	14
G7727-MONOMER[c]	136
G7728-MONOMER[m]	11
G7729-MONOMER[i]	7
G7730-MONOMER[c]	38
G7731-MONOMER[c]	7
G7732-MONOMER[c]	1
G7733-MONOMER[c]	0
G7734-MONOMER[c]	25
G7735-MONOMER[c]	19
G7736-MONOMER[c]	4
G7737-MONOMER[i]	4
G7738-MONOMER[i]	4
G7739-MONOMER[c]	20
G7740-MONOMER[c]	0
G7741-MONOMER[i]	49
G7742-MONOMER[c]	90
G7743-MONOMER[c]	95
G7744-MONOMER[c]	485
G7745-MONOMER[i]	6
G7746-MONOMER[c]	565
G7747-MONOMER[c]	0
G7748-MONOMER[c]	1
G7750-MONOMER[c]	8
G7751-MONOMER[c]	12
G7752-MONOMER[m]	584
G7753-MONOMER[i]	49
G7756-MONOMER[c]	99
G7757-MONOMER[p]	475
G7758-MONOMER[c]	44
G7759-MONOMER[c]	1
G7760-MONOMER[c]	0
G7762-MONOMER[c]	113
G7763-MONOMER[c]	16
G7767-MONOMER[o]	1261
G7769-MONOMER[c]	633
G7776-MONOMER[c]	6
G7777-MONOMER[c]	0
G7790-MONOMER[c]	182
G7797-MONOMER[c]	205
G7798-MONOMER[c]	66
G7800-MONOMER[c]	33
G7802-MONOMER[c]	95
G7804-MONOMER[c]	364
G7808-MONOMER[i]	114
G7814-MONOMER[o]	1
G7816-MONOMER[c]	0
G7821-MONOMER[c]	99
G7822-MONOMER[i]	20
G7823-MONOMER[c]	36
G7825-MONOMER[i]	62
G7828-MONOMER[c]	22
G7829-MONOMER[c]	97
G7830-MONOMER[c]	13
G7832-MONOMER[i]	1
G7834-MONOMER[p]	1829
G7835-MONOMER[c]	42
G7836-MONOMER[c]	178
G7837-MONOMER[o]	92
G7838-MONOMER[c]	13
G7839-MONOMER[i]	73
G7840-MONOMER[i]	0
G7841-MONOMER[c]	6
G7842-MONOMER[c]	0
G7843-MONOMER[c]	34
G7844-MONOMER[i]	74
G7845-MONOMER[c]	1
G7846-MONOMER[c]	3
G7847-MONOMER[c]	3
G7848-MONOMER[c]	0
G7849-MONOMER[i]	4
G7850-MONOMER[i]	2
G7851-MONOMER[p]	22
G7852-MONOMER[i]	52
G7853-MONOMER[c]	103
G7854-MONOMER[c]	97
G7855-MONOMER[c]	1
G7858-MONOMER[c]	1
G7859-MONOMER[c]	21
G7860-MONOMER[c]	18
G7861-MONOMER[p]	22
G7862-MONOMER[m]	34
G7863-MONOMER[c]	65
G7864-MONOMER[e]	217
G7865-MONOMER[c]	1
G7866-MONOMER[c]	14
G7867-MONOMER[i]	6
G7868-MONOMER[c]	58
G7869-MONOMER[c]	37
G7870-MONOMER[c]	6
G7871-MONOMER[e]	43
G7872-MONOMER[c]	143
G7873-MONOMER[i]	66
G7874-MONOMER[e]	11
G7875-MONOMER[s]	0
G7876-MONOMER[c]	781
G7877-MONOMER[c]	0
G7879-MONOMER[c]	49
G7880-MONOMER[c]	0
G7882-MONOMER[c]	231
G7883-MONOMER[c]	680
G7884-MONOMER[c]	14
G7885-MONOMER[c]	1
G7886-MONOMER[c]	361
G7887-MONOMER[i]	3
G7888-MONOMER[i]	0
G7889-MONOMER[i]	15
G7890-MONOMER[c]	41
G7891-MONOMER[c]	49
G7896-MONOMER[c]	43
G7897-MONOMER[i]	112
G7898-MONOMER[i]	26
G7899-MONOMER[c]	1
G7900-MONOMER[c]	70
G7901-MONOMER[p]	64
G7902-MONOMER[c]	27
G7903-MONOMER[i]	0
G7904-MONOMER[c]	91
G7906-MONOMER[c]	19
G7907-MONOMER[c]	30
G7908-MONOMER[c]	245
G7909-MONOMER[c]	140
G7910-MONOMER[c]	11
G7911-MONOMER[c]	16
G7912-MONOMER[c]	1
G7913-MONOMER[c]	29
G7914-MONOMER[c]	22
G7915-MONOMER[c]	40
G7916-MONOMER[c]	20
G7917-MONOMER[c]	17
G7918-MONOMER[c]	4
G7919-MONOMER[c]	20
G7920-MONOMER[p]	0
G7921-MONOMER[o]	5
G7922-MONOMER[c]	1
G7923-MONOMER[c]	18
G7924-MONOMER[c]	0
G7925-MONOMER[c]	0
G7926-MONOMER[i]	1
G7927-MONOMER[i]	6
G7928-MONOMER[c]	53
G7929-MONOMER[i]	22
G7930-MONOMER[i]	20
G7931-MONOMER[c]	9
G7932-MONOMER[c]	7
G7933-MONOMER[i]	40
G7934-MONOMER[c]	9
G7935-MONOMER[c]	74
G7936-MONOMER[c]	17
G7937-MONOMER[c]	4
G7938-MONOMER[c]	7
G7940-MONOMER[c]	26
G7941-MONOMER[c]	54
G7942-MONOMER[i]	10
G7944-MONOMER[c]	20
G7945-MONOMER[c]	4
G7946-MONOMER[i]	32
G7947-MONOMER[c]	3
G7948-MONOMER[c]	0
G7949-MONOMER[c]	2576
G7950-MONOMER[c]	273
G7951-MONOMER[c]	35
G7952-MONOMER[c]	1
G7953-MONOMER[c]	7
G7954-MONOMER[c]	453
G8202-MONOMER[p]	4
G8204-MONOMER[c]	86
G8205-MONOMER[c]	1274
G8208-MONOMER[c]	0
G8209-MONOMER[c]	0
G8210-MONOMER[i]	8
G8221-MONOMER[c]	979
GABATRANSAM-MONOMER[c]	0
GABP-MONOMER[i]	16
GALACTARDEHYDRA-MONOMER[c]	10
GALACTITOLPDEHYD-MONOMER[c]	1
GALACTOACETYLTRAN-MONOMER[c]	0
GALACTOKIN-MONOMER[c]	228
GALACTONATE-DEHYDRATASE-MONOMER[c]	11
GALACTURIDYLYLTRANS-MONOMER[c]	1
GALP-MONOMER[i]	147
GALPMUT-MONOMER[c]	584
GAPDH-A-MONOMER[c]	1
GART-MONOMER[c]	561
GARTRANSFORMYL2-MONOMER[c]	662
GATA-MONOMER[c]	1088
GATB-MONOMER[c]	768
GATC-MONOMER[i]	0
GCVH-MONOMER[c]	801
GCVP-MONOMER[c]	1
GCVT-MONOMER[c]	354
GDHA-MONOMER[c]	3
GDPMANDEHYDRA-MONOMER[c]	0
GDPMANMANHYDRO-MONOMER[c]	0
GKI-MONOMER[c]	27
GLCNACPTRANS-MONOMER[i]	1
GLND-MONOMER[c]	70
GLNE-MONOMER[c]	37
GLNH-MONOMER[p]	2354
GLNP-MONOMER[i]	1
GLNQ-MONOMER[i]	264
GLNS-MONOMER[c]	1242
GLPF-MONOMER[i]	2
GLPT-MONOMER[i]	230
GLTJ-MONOMER[i]	4
GLTK-MONOMER[i]	0
GLTL-MONOMER[i]	234
GLTP-MONOMER[i]	66
GLTS-MONOMER[i]	22
GLU6PDEHYDROG-MONOMER[c]	1847
GLUC1PADENYLTRANS-MONOMER[c]	2
GLUC1PURIDYLTRANS-MONOMER[c]	1157
GLUCARDEHYDRA-MONOMER[c]	17
GLUCDEHYDROG-MONOMER[p]	350
GLUCOKIN-MONOMER[c]	326
GLUCONOKINI-MONOMER[c]	10
GLUCONOKINII-MONOMER[c]	1
GLUCONREDUCT-MONOMER[c]	19
GLUCOSAMINE-6-P-DEAMIN-MONOMER[c]	0
GLUCOSE-1-PHOSPHAT-MONOMER[p]	1
GLURS-MONOMER[c]	2325
GLUSYNLARGE-MONOMER[c]	0
GLUSYNSMALL-MONOMER[c]	230
GLUTAMIDOTRANS-MONOMER[c]	28
GLUTAMINESYN-MONOMER[c]	6
GLUTATHIONE-REDUCT-NADPH-MONOMER[c]	0
GLUTATHIONE-SYN-MONOMER[c]	3
GLUTCYSLIG-MONOMER[c]	322
GLUTDECARBOXA-MONOMER[c]	0
GLUTDECARBOXB-MONOMER[c]	3
GLUTKIN-MONOMER[c]	3
GLUTRACE-MONOMER[c]	114
GLUTRNAREDUCT-MONOMER[c]	1
GLUTSEMIALDEHYDROG-MONOMER[c]	2
GLVB-MONOMER[i]	3
GLVC-MONOMER[i]	0
GLY3KIN-MONOMER[c]	12
GLYC3PDEHYDROGBIOSYN-MONOMER[c]	0
GLYCDEH-MONOMER[c]	0
GLYCEROL-3-P-ACYLTRANSFER-MONOMER[c]	288
GLYCEROL-KIN-MONOMER[c]	0
GLYCOGEN-BRANCH-MONOMER[c]	112
GLYCOGENSYN-MONOMER[c]	144
GLYCOPHOSPHORYL-MONOMER[c]	1
GLYCPDIESTER-CYTO-MONOMER[c]	177
GLYCPDIESTER-PERI-MONOMER[p]	0
GLYCRIBONUCSYN-MONOMER[c]	758
GLYOCARBOLIG-MONOMER[c]	0
GLYOHMETRANS-MONOMER[c]	1
GLYOXI-MONOMER[c]	0
GLYOXII-MONOMER[c]	330
GLYQ-MONOMER[c]	234
GLYS-MONOMER[c]	0
GMP-REDUCT-MONOMER[c]	2
GMP-SYN-MONOMER[c]	1
GNTP-MONOMER[i]	12
GNTT-MONOMER[i]	22
GNTU-MONOMER[i]	5
GPH-MONOMER[c]	236
GPMA-MONOMER[c]	0
GPT-MONOMER[i]	0
GRXB-MONOMER[c]	2417
GRXC-MONOMER[c]	1176
GSAAMINOTRANS-MONOMER[c]	0
GSK-MONOMER[c]	1
GSP-MONOMER[c]	1
GST-MONOMER[c]	1
GTP-CYCLOHYDRO-I-MONOMER[c]	4
GTP-CYCLOHYDRO-II-MONOMER[c]	1
GUANYL-KIN-MONOMER[c]	0
GUTA-MONOMER[i]	10
GUTB-MONOMER[c]	0
H2NEOPTERINALDOL-MONOMER[c]	6
H2NEOPTERINP3PYROPHOSPHOHYDRO-MONOMER[c]	27
H2NTPEPIM-MONOMER[c]	7
H2PTERIDINEPYROPHOSPHOKIN-MONOMER[c]	89
H2PTEROATESYNTH-MONOMER[c]	1
HCAA2-MONOMER[c]	21
HCAC-MONOMER[c]	0
HCAD-MONOMER[c]	4
HCAT-MONOMER[i]	16
HEMEOSYN-MONOMER[i]	191
HEMN-MONOMER[c]	154
HEMX-MONOMER[i]	272
HISJ-MONOMER[p]	3311
HISM-MONOMER[i]	0
HISP-MONOMER[i]	78
HISQ-MONOMER[i]	24
HISS-MONOMER[c]	0
HISTCYCLOPRATPPHOS[c]	1587
HISTDEHYD-MONOMER[c]	0
HISTPHOSTRANS-MONOMER[c]	0
HMP-KIN-MONOMER[c]	0
HMP-P-KIN-MONOMER[c]	3
HOLO-ACP-SYNTH-MONOMER[c]	1
HOMOCYSMET-MONOMER[c]	17975
HOMOCYSMETB12-MONOMER[c]	364
HOMOSERKIN-MONOMER[c]	0
HOMSUCTRAN-MONOMER[c]	0
HRSA-MONOMER[i]	2
HYAA-MONOMER[i]	0
HYAB-MONOMER[i]	1
HYAC-MONOMER[i]	2
HYBA-MONOMER[i]	0
HYBC-MONOMER[i]	20
HYCBSMALL-MONOMER[c]	0
HYCC-MONOMER[i]	3
HYCD-MONOMER[i]	0
HYCELARGE-MONOMER[c]	5
HYCF-MONOMER[c]	10
HYCG-MONOMER[c]	8
HYDG-MONOMER[c]	7
HYDH-MONOMER[i]	0
HYDROPEROXIDI-MONOMER[c]	0
HYDROPEROXIDII-MONOMER[c]	1
HYPOXANPRIBOSYLTRAN-MONOMER[c]	1
ICITDEHASE-KIN-PHOSPHA[c]	1
IDONDEHYD-MONOMER[c]	9
ILES-MONOMER[c]	1578
IMIDPHOSPHADEHYDHISTIDPHOSPHA-MONOMER[c]	0
IMP-DEHYDROG-MONOMER[c]	1
INORGPYROPHOSPHAT-MONOMER[c]	2
IPPISOM-MONOMER[c]	82
ISOCIT-LYASE-MONOMER[c]	0
