MolName	MolCounts
EG11554_RNA__PD00288	0
EG11554_RNA__alpha	1
EG11555_RNA__alpha	1
EG11556_RNA__alpha	1
EG11557_RNA__alpha	1
EG11558_RNA__alpha	1
EG11559_RNA__alpha	1
EG11560_RNA__alpha	1
EG11561_RNA__alpha	1
EG11562_RNA__alpha	1
EG11563_RNA__alpha	1
EG11564_RNA__alpha	1
EG11565_RNA__alpha	1
EG11566_RNA__alpha	1
EG11568_RNA__alpha	1
EG11569_RNA__alpha	1
EG11570_RNA__alpha	1
EG11571_RNA__alpha	1
EG11572_RNA__alpha	1
EG11573_RNA__alpha	1
EG11574_RNA__alpha	1
EG11575_RNA__alpha	1
EG11576_RNA__alpha	1
EG11577_RNA__alpha	1
EG11578_RNA__alpha	1
EG11579_RNA__alpha	1
EG11580_RNA__alpha	1
EG11581_RNA__alpha	1
EG11583_RNA__alpha	1
EG11585_RNA__alpha	1
EG11586_RNA__alpha	1
EG11587_RNA__alpha	1
EG11589_RNA__alpha	1
EG11590_RNA__alpha	1
EG11591_RNA__alpha	1
EG11592_RNA__alpha	1
EG11594_RNA__alpha	1
EG11595_RNA__alpha	1
EG11596_RNA__alpha	1
EG11597_RNA__alpha	1
EG11598_RNA__alpha	1
EG11599_RNA__alpha	1
EG11600_RNA__alpha	1
EG11601_RNA__alpha	1
EG11602_RNA__alpha	1
EG11603_RNA__alpha	1
EG11604_RNA__alpha	1
EG11605_RNA__alpha	1
EG11606_RNA__alpha	1
EG11607_RNA__alpha	1
EG11608_RNA__alpha	1
EG11609_RNA__PD00288	0
EG11609_RNA__alpha	1
EG11610_RNA__PD00288	0
EG11610_RNA__alpha	1
EG11611_RNA__alpha	1
EG11612_RNA__CPLX0-7705	0
EG11612_RNA__alpha	1
EG11613_RNA__alpha	1
EG11614_RNA__alpha	1
EG11615_RNA__alpha	1
EG11616_RNA__alpha	1
EG11617_RNA__alpha	1
EG11618_RNA__alpha	1
EG11619_RNA__alpha	1
EG11620_RNA__alpha	1
EG11621_RNA__alpha	1
EG11622_RNA__alpha	1
EG11623_RNA__alpha	1
EG11624_RNA__CPLX0-228	0
EG11624_RNA__alpha	1
EG11625_RNA__CPLX0-228	0
EG11625_RNA__alpha	1
EG11626_RNA__CPLX0-228	0
EG11626_RNA__alpha	1
EG11627_RNA__CPLX0-228	0
EG11627_RNA__alpha	1
EG11628_RNA__CPLX0-228	0
EG11628_RNA__alpha	1
EG11629_RNA__alpha	1
EG11630_RNA__alpha	1
EG11631_RNA__alpha	1
EG11632_RNA__alpha	1
EG11634_RNA__alpha	1
EG11635_RNA__alpha	1
EG11636_RNA__alpha	1
EG11637_RNA__alpha	1
EG11639_RNA__alpha	1
EG11640_RNA__alpha	1
EG11643_RNA__alpha	1
EG11644_RNA__alpha	1
EG11645_RNA__alpha	1
EG11646_RNA__alpha	1
EG11647_RNA__alpha	1
EG11648_RNA__alpha	1
EG11649_RNA__alpha	1
EG11650_RNA__alpha	1
EG11651_RNA__alpha	1
EG11652_RNA__alpha	1
EG11653_RNA__alpha	1
EG11654_RNA__alpha	1
EG11656_RNA__alpha	1
EG11657_RNA__alpha	1
EG11658_RNA__alpha	1
EG11659_RNA__alpha	1
EG11660_RNA__alpha	1
EG11661_RNA__alpha	1
EG11662_RNA__alpha	1
EG11663_RNA__alpha	1
EG11664_RNA__alpha	1
EG11665_RNA__alpha	1
EG11666_RNA__alpha	1
EG11667_RNA__alpha	1
EG11668_RNA__alpha	1
EG11669_RNA__alpha	1
EG11670_RNA__PC00027	0
EG11670_RNA__alpha	1
EG11671_RNA__alpha	1
EG11672_RNA__alpha	1
EG11673_RNA__alpha	1
EG11674_RNA__alpha	1
EG11675_RNA__alpha	1
EG11676_RNA__alpha	1
EG11677_RNA__alpha	1
EG11678_RNA__alpha	1
EG11679_RNA__alpha	1
EG11680_RNA__alpha	1
EG11681_RNA__alpha	1
EG11682_RNA__alpha	1
EG11683_RNA__alpha	1
EG11684_RNA__alpha	1
EG11685_RNA__alpha	1
EG11686_RNA__alpha	1
EG11687_RNA__alpha	1
EG11688_RNA__alpha	1
EG11689_RNA__alpha	1
EG11690_RNA__alpha	1
EG11691_RNA__alpha	1
EG11692_RNA__alpha	1
EG11693_RNA__alpha	1
EG11694_RNA__alpha	1
EG11695_RNA__alpha	1
EG11696_RNA__alpha	1
EG11697_RNA__alpha	1
EG11698_RNA__alpha	1
EG11699_RNA__alpha	1
EG11700_RNA__alpha	1
EG11701_RNA__alpha	1
EG11702_RNA__alpha	1
EG11703_RNA__alpha	1
EG11704_RNA__alpha	1
EG11705_RNA__alpha	1
EG11706_RNA__alpha	1
EG11707_RNA__alpha	1
EG11708_RNA__alpha	1
EG11709_RNA__alpha	1
EG11710_RNA__alpha	1
EG11711_RNA__alpha	1
EG11712_RNA__alpha	1
EG11713_RNA__alpha	1
EG11714_RNA__alpha	1
EG11719_RNA__alpha	1
EG11720_RNA__alpha	1
EG11721_RNA__alpha	1
EG11722_RNA__alpha	1
EG11723_RNA__alpha	1
EG11724_RNA__alpha	1
EG11725_RNA__alpha	1
EG11726_RNA__alpha	1
EG11727_RNA__alpha	1
EG11728_RNA__alpha	1
EG11729_RNA__alpha	1
EG11730_RNA__alpha	1
EG11731_RNA__alpha	1
EG11732_RNA__alpha	1
EG11733_RNA__alpha	1
EG11734_RNA__alpha	1
EG11735_RNA__alpha	1
EG11736_RNA__alpha	1
EG11737_RNA__alpha	1
EG11738_RNA__alpha	1
EG11739_RNA__alpha	1
EG11740_RNA__alpha	1
EG11741_RNA__alpha	1
EG11742_RNA__alpha	1
EG11743_RNA__alpha	1
EG11744_RNA__alpha	1
EG11746_RNA__alpha	1
EG11747_RNA__alpha	1
EG11748_RNA__alpha	1
EG11749_RNA__alpha	1
EG11750_RNA__alpha	1
EG11751_RNA__alpha	1
EG11752_RNA__alpha	1
EG11753_RNA__alpha	1
EG11754_RNA__alpha	1
EG11757_RNA__alpha	1
EG11758_RNA__alpha	1
EG11759_RNA__alpha	1
EG11760_RNA__alpha	1
EG11761_RNA__alpha	1
EG11762_RNA__alpha	1
EG11763_RNA__alpha	1
EG11764_RNA__alpha	1
EG11765_RNA__alpha	1
EG11766_RNA__alpha	1
EG11767_RNA__alpha	1
EG11768_RNA__alpha	1
EG11769_RNA__alpha	1
EG11770_RNA__alpha	1
EG11773_RNA__CPLX0-7705	0
EG11773_RNA__PC00027	0
EG11773_RNA__PHOSPHO-ARCA	0
EG11773_RNA__alpha	1
EG11774_RNA__PHOSPHO-ARCA	0
EG11774_RNA__alpha	1
EG11775_RNA__alpha	1
EG11776_RNA__alpha	1
EG11777_RNA__alpha	1
EG11778_RNA__alpha	1
EG11779_RNA__alpha	1
EG11780_RNA__alpha	1
EG11781_RNA__PC00027	0
EG11781_RNA__FNR-4FE-4S-CPLX	0
EG11781_RNA__alpha	1
EG11782_RNA__alpha	1
EG11783_RNA__alpha	1
EG11784_RNA__FNR-4FE-4S-CPLX	0
EG11784_RNA__alpha	1
EG11785_RNA__alpha	1
EG11786_RNA__alpha	1
EG11787_RNA__alpha	1
EG11788_RNA__alpha	1
EG11789_RNA__alpha	1
EG11790_RNA__alpha	1
EG11791_RNA__alpha	1
EG11792_RNA__alpha	1
EG11793_RNA__alpha	1
EG11794_RNA__alpha	1
EG11795_RNA__alpha	1
EG11796_RNA__alpha	1
EG11797_RNA__CPLX0-7705	0
EG11797_RNA__alpha	1
EG11798_RNA__alpha	1
EG11799_RNA__alpha	1
EG11800_RNA__alpha	1
EG11801_RNA__alpha	1
EG11802_RNA__alpha	1
EG11803_RNA__alpha	1
EG11804_RNA__alpha	1
EG11805_RNA__alpha	1
EG11806_RNA__alpha	1
EG11807_RNA__alpha	1
EG11808_RNA__alpha	1
EG11809_RNA__alpha	1
EG11810_RNA__alpha	1
EG11811_RNA__MONOMER0-155	0
EG11811_RNA__alpha	1
EG11812_RNA__alpha	1
EG11814_RNA__alpha	1
EG11815_RNA__alpha	1
EG11816_RNA__alpha	1
EG11817_RNA__alpha	1
EG11819_RNA__alpha	1
EG11820_RNA__alpha	1
EG11821_RNA__alpha	1
EG11822_RNA__alpha	1
EG11823_RNA__alpha	1
EG11824_RNA__alpha	1
EG11825_RNA__alpha	1
EG11826_RNA__alpha	1
EG11827_RNA__alpha	1
EG11828_RNA__alpha	1
EG11829_RNA__alpha	1
EG11830_RNA__alpha	1
EG11831_RNA__alpha	1
EG11832_RNA__alpha	1
EG11833_RNA__alpha	1
EG11835_RNA__alpha	1
EG11836_RNA__alpha	1
EG11837_RNA__alpha	1
EG11838_RNA__alpha	1
EG11839_RNA__alpha	1
EG11840_RNA__alpha	1
EG11841_RNA__alpha	1
EG11842_RNA__alpha	1
EG11843_RNA__alpha	1
EG11844_RNA__alpha	1
EG11845_RNA__alpha	1
EG11846_RNA__alpha	1
EG11847_RNA__alpha	1
EG11848_RNA__alpha	1
EG11849_RNA__alpha	1
EG11850_RNA__alpha	1
EG11851_RNA__alpha	1
EG11852_RNA__alpha	1
EG11853_RNA__alpha	1
EG11854_RNA__alpha	1
EG11855_RNA__alpha	1
EG11856_RNA__alpha	1
EG11857_RNA__alpha	1
EG11858_RNA__alpha	1
EG11859_RNA__alpha	1
EG11860_RNA__alpha	1
EG11861_RNA__alpha	1
EG11862_RNA__alpha	1
EG11863_RNA__alpha	1
EG11864_RNA__alpha	1
EG11865_RNA__alpha	1
EG11866_RNA__alpha	1
EG11867_RNA__alpha	1
EG11868_RNA__alpha	1
EG11869_RNA__alpha	1
EG11870_RNA__alpha	1
EG11871_RNA__alpha	1
EG11873_RNA__alpha	1
EG11874_RNA__alpha	1
EG11875_RNA__alpha	1
EG11876_RNA__alpha	1
EG11877_RNA__alpha	1
EG11878_RNA__alpha	1
EG11879_RNA__alpha	1
EG11880_RNA__alpha	1
EG11881_RNA__alpha	1
EG11882_RNA__alpha	1
EG11883_RNA__alpha	1
EG11884_RNA__alpha	1
EG11885_RNA__alpha	1
EG11886_RNA__alpha	1
EG11887_RNA__alpha	1
EG11888_RNA__alpha	1
EG11889_RNA__PD00288	0
EG11889_RNA__alpha	1
EG11890_RNA__PD00288	0
EG11890_RNA__alpha	1
EG11891_RNA__alpha	1
EG11892_RNA__alpha	1
EG11893_RNA__alpha	1
EG11894_RNA__alpha	1
EG11895_RNA__alpha	1
EG11896_RNA__alpha	1
EG11897_RNA__alpha	1
EG11899_RNA__alpha	1
EG11900_RNA__alpha	1
EG11901_RNA__alpha	1
EG11902_RNA__alpha	1
EG11903_RNA__alpha	1
EG11904_RNA__alpha	1
EG11905_RNA__alpha	1
EG11906_RNA__alpha	1
EG11908_RNA__alpha	1
EG11909_RNA__alpha	1
EG11910_RNA__alpha	1
EG11911_RNA__alpha	1
EG11912_RNA__alpha	1
EG11913_RNA__alpha	1
EG11914_RNA__alpha	1
EG11915_RNA__alpha	1
EG11916_RNA__alpha	1
EG11917_RNA__alpha	1
EG11918_RNA__alpha	1
EG11919_RNA__alpha	1
EG11920_RNA__alpha	1
EG11921_RNA__alpha	1
EG11922_RNA__alpha	1
EG11923_RNA__PC00027	0
EG11923_RNA__alpha	1
EG11924_RNA__alpha	1
EG11925_RNA__alpha	1
EG11926_RNA__alpha	1
EG11927_RNA__alpha	1
EG11928_RNA__alpha	1
EG11929_RNA__alpha	1
EG11930_RNA__alpha	1
EG11931_RNA__alpha	1
EG11932_RNA__alpha	1
EG11933_RNA__alpha	1
EG11934_RNA__alpha	1
EG11935_RNA__alpha	1
EG11936_RNA__alpha	1
EG11937_RNA__alpha	1
EG11938_RNA__alpha	1
EG11939_RNA__alpha	1
EG11940_RNA__alpha	1
EG11941_RNA__alpha	1
EG11942_RNA__alpha	1
EG11943_RNA__alpha	1
EG11945_RNA__PC00027	0
EG11945_RNA__FNR-4FE-4S-CPLX	0
EG11945_RNA__alpha	1
EG11946_RNA__FNR-4FE-4S-CPLX	0
EG11946_RNA__alpha	1
EG11947_RNA__FNR-4FE-4S-CPLX	0
EG11947_RNA__alpha	1
EG11948_RNA__PC00027	0
EG11948_RNA__FNR-4FE-4S-CPLX	0
EG11948_RNA__alpha	1
EG11949_RNA__PC00027	0
EG11949_RNA__FNR-4FE-4S-CPLX	0
EG11949_RNA__alpha	1
EG11950_RNA__PC00027	0
EG11950_RNA__FNR-4FE-4S-CPLX	0
EG11950_RNA__alpha	1
EG11951_RNA__alpha	1
EG11952_RNA__alpha	1
EG11953_RNA__alpha	1
EG11954_RNA__alpha	1
EG11955_RNA__alpha	1
EG11956_RNA__alpha	1
EG11957_RNA__alpha	1
EG11958_RNA__alpha	1
EG11959_RNA__alpha	1
EG11961_RNA__PHOSPHO-ARCA	0
EG11961_RNA__alpha	1
EG11962_RNA__PHOSPHO-ARCA	0
EG11962_RNA__alpha	1
EG11963_RNA__PHOSPHO-ARCA	0
EG11963_RNA__alpha	1
EG11964_RNA__alpha	1
EG11965_RNA__alpha	1
EG11966_RNA__PD00288	0
EG11966_RNA__alpha	1
EG11967_RNA__alpha	1
EG11969_RNA__alpha	1
EG11970_RNA__alpha	1
EG11971_RNA__alpha	1
EG11972_RNA__alpha	1
EG11973_RNA__alpha	1
EG11974_RNA__PD00288	0
EG11974_RNA__alpha	1
EG11975_RNA__alpha	1
EG11976_RNA__alpha	1
EG11977_RNA__alpha	1
EG11978_RNA__alpha	1
EG11979_RNA__alpha	1
EG11980_RNA__alpha	1
EG11981_RNA__alpha	1
EG11982_RNA__alpha	1
EG11983_RNA__alpha	1
EG11984_RNA__alpha	1
EG11985_RNA__alpha	1
EG11986_RNA__alpha	1
EG11987_RNA__alpha	1
EG11988_RNA__alpha	1
EG11989_RNA__alpha	1
EG11990_RNA__alpha	1
EG11991_RNA__alpha	1
EG11992_RNA__alpha	1
EG11995_RNA__alpha	1
EG11998_RNA__alpha	1
EG11999_RNA__alpha	1
EG12002_RNA__alpha	1
EG12003_RNA__alpha	1
EG12004_RNA__alpha	1
EG12005_RNA__alpha	1
EG12006_RNA__alpha	1
EG12007_RNA__alpha	1
EG12008_RNA__alpha	1
EG12009_RNA__alpha	1
EG12010_RNA__alpha	1
EG12011_RNA__alpha	1
EG12012_RNA__alpha	1
EG12013_RNA__alpha	1
EG12015_RNA__alpha	1
EG12016_RNA__alpha	1
EG12017_RNA__alpha	1
EG12019_RNA__alpha	1
EG12020_RNA__alpha	1
EG12021_RNA__alpha	1
EG12022_RNA__alpha	1
EG12023_RNA__alpha	1
EG12024_RNA__alpha	1
EG12025_RNA__alpha	1
EG12026_RNA__alpha	1
EG12027_RNA__alpha	1
EG12028_RNA__alpha	1
EG12029_RNA__alpha	1
EG12030_RNA__alpha	1
EG12031_RNA__alpha	1
EG12032_RNA__alpha	1
EG12033_RNA__alpha	1
EG12034_RNA__alpha	1
EG12035_RNA__alpha	1
EG12036_RNA__alpha	1
EG12037_RNA__alpha	1
EG12038_RNA__alpha	1
EG12040_RNA__alpha	1
EG12041_RNA__alpha	1
EG12042_RNA__alpha	1
EG12043_RNA__alpha	1
EG12044_RNA__alpha	1
EG12045_RNA__alpha	1
EG12048_RNA__alpha	1
EG12049_RNA__alpha	1
EG12051_RNA__alpha	1
EG12052_RNA__FNR-4FE-4S-CPLX	0
EG12052_RNA__alpha	1
EG12053_RNA__FNR-4FE-4S-CPLX	0
EG12053_RNA__alpha	1
EG12054_RNA__FNR-4FE-4S-CPLX	0
EG12054_RNA__alpha	1
EG12055_RNA__FNR-4FE-4S-CPLX	0
EG12055_RNA__alpha	1
EG12057_RNA__FNR-4FE-4S-CPLX	0
EG12057_RNA__alpha	1
EG12058_RNA__FNR-4FE-4S-CPLX	0
EG12058_RNA__alpha	1
EG12059_RNA__FNR-4FE-4S-CPLX	0
EG12059_RNA__alpha	1
EG12060_RNA__FNR-4FE-4S-CPLX	0
EG12060_RNA__alpha	1
EG12061_RNA__FNR-4FE-4S-CPLX	0
EG12061_RNA__alpha	1
EG12062_RNA__FNR-4FE-4S-CPLX	0
EG12062_RNA__alpha	1
EG12064_RNA__FNR-4FE-4S-CPLX	0
EG12064_RNA__alpha	1
EG12067_RNA__FNR-4FE-4S-CPLX	0
EG12067_RNA__alpha	1
EG12068_RNA__FNR-4FE-4S-CPLX	0
EG12068_RNA__alpha	1
EG12069_RNA__alpha	1
EG12070_RNA__alpha	1
EG12073_RNA__alpha	1
EG12075_RNA__FNR-4FE-4S-CPLX	0
EG12075_RNA__alpha	1
EG12076_RNA__FNR-4FE-4S-CPLX	0
EG12076_RNA__alpha	1
EG12077_RNA__FNR-4FE-4S-CPLX	0
EG12077_RNA__alpha	1
EG12078_RNA__FNR-4FE-4S-CPLX	0
EG12078_RNA__alpha	1
EG12079_RNA__FNR-4FE-4S-CPLX	0
EG12079_RNA__alpha	1
EG12080_RNA__PC00010	0
EG12080_RNA__alpha	1
EG12081_RNA__alpha	1
EG12082_RNA__CPLX0-7705	0
EG12082_RNA__PC00027	0
EG12082_RNA__FNR-4FE-4S-CPLX	0
EG12082_RNA__PHOSPHO-ARCA	0
EG12082_RNA__alpha	1
EG12083_RNA__PC00027	0
EG12083_RNA__PHOSPHO-ARCA	0
EG12083_RNA__alpha	1
EG12084_RNA__PHOSPHO-ARCA	0
EG12084_RNA__alpha	1
EG12086_RNA__PHOSPHO-ARCA	0
EG12086_RNA__alpha	1
EG12087_RNA__CPLX0-7705	0
EG12087_RNA__PHOSPHO-ARCA	0
EG12087_RNA__alpha	1
EG12088_RNA__PHOSPHO-ARCA	0
EG12088_RNA__alpha	1
EG12089_RNA__CPLX0-7705	0
EG12089_RNA__FNR-4FE-4S-CPLX	0
EG12089_RNA__PHOSPHO-ARCA	0
EG12089_RNA__alpha	1
EG12090_RNA__PHOSPHO-ARCA	0
EG12090_RNA__alpha	1
EG12091_RNA__CPLX0-7705	0
EG12091_RNA__PHOSPHO-ARCA	0
EG12091_RNA__alpha	1
EG12092_RNA__CPLX0-7705	0
EG12092_RNA__PHOSPHO-ARCA	0
EG12092_RNA__alpha	1
EG12093_RNA__PHOSPHO-ARCA	0
EG12093_RNA__alpha	1
EG12094_RNA__alpha	1
EG12095_RNA__alpha	1
EG12096_RNA__alpha	1
EG12097_RNA__alpha	1
EG12098_RNA__alpha	1
EG12099_RNA__alpha	1
EG12100_RNA__alpha	1
EG12101_RNA__alpha	1
EG12102_RNA__alpha	1
EG12103_RNA__alpha	1
EG12104_RNA__alpha	1
EG12105_RNA__alpha	1
EG12106_RNA__alpha	1
EG12107_RNA__alpha	1
EG12108_RNA__alpha	1
EG12110_RNA__alpha	1
EG12111_RNA__alpha	1
EG12112_RNA__alpha	1
EG12113_RNA__alpha	1
EG12114_RNA__alpha	1
EG12115_RNA__alpha	1
EG12116_RNA__alpha	1
EG12117_RNA__alpha	1
EG12119_RNA__alpha	1
EG12120_RNA__alpha	1
EG12121_RNA__alpha	1
EG12122_RNA__alpha	1
EG12123_RNA__alpha	1
EG12124_RNA__CPLX0-228	0
EG12124_RNA__alpha	1
EG12125_RNA__CPLX0-228	0
EG12125_RNA__alpha	1
EG12127_RNA__alpha	1
EG12128_RNA__alpha	1
EG12129_RNA__alpha	1
EG12130_RNA__alpha	1
EG12131_RNA__alpha	1
EG12132_RNA__alpha	1
EG12133_RNA__alpha	1
EG12134_RNA__alpha	1
EG12136_RNA__alpha	1
EG12137_RNA__alpha	1
EG12138_RNA__alpha	1
EG12139_RNA__alpha	1
EG12140_RNA__alpha	1
EG12141_RNA__alpha	1
EG12142_RNA__alpha	1
EG12143_RNA__FNR-4FE-4S-CPLX	0
EG12143_RNA__alpha	1
EG12144_RNA__alpha	1
EG12146_RNA__alpha	1
EG12147_RNA__alpha	1
EG12148_RNA__alpha	1
EG12150_RNA__alpha	1
EG12151_RNA__alpha	1
EG12152_RNA__alpha	1
EG12153_RNA__alpha	1
EG12154_RNA__alpha	1
EG12155_RNA__alpha	1
EG12158_RNA__alpha	1
EG12159_RNA__alpha	1
EG12161_RNA__alpha	1
EG12162_RNA__alpha	1
EG12163_RNA__alpha	1
EG12164_RNA__alpha	1
EG12165_RNA__alpha	1
EG12166_RNA__alpha	1
EG12167_RNA__alpha	1
EG12168_RNA__alpha	1
EG12169_RNA__FNR-4FE-4S-CPLX	0
EG12169_RNA__alpha	1
EG12171_RNA__alpha	1
EG12172_RNA__alpha	1
EG12173_RNA__alpha	1
EG12176_RNA__alpha	1
EG12177_RNA__alpha	1
EG12178_RNA__alpha	1
EG12179_RNA__alpha	1
EG12180_RNA__alpha	1
EG12181_RNA__alpha	1
EG12182_RNA__alpha	1
EG12183_RNA__alpha	1
EG12188_RNA__alpha	1
EG12189_RNA__alpha	1
EG12190_RNA__alpha	1
EG12191_RNA__alpha	1
EG12192_RNA__alpha	1
EG12193_RNA__alpha	1
EG12194_RNA__alpha	1
EG12195_RNA__alpha	1
EG12196_RNA__alpha	1
EG12197_RNA__alpha	1
EG12198_RNA__alpha	1
EG12200_RNA__alpha	1
EG12201_RNA__alpha	1
EG12202_RNA__alpha	1
EG12203_RNA__alpha	1
EG12204_RNA__alpha	1
EG12205_RNA__alpha	1
EG12207_RNA__alpha	1
EG12208_RNA__alpha	1
EG12209_RNA__alpha	1
EG12210_RNA__alpha	1
EG12211_RNA__alpha	1
EG12212_RNA__alpha	1
EG12213_RNA__alpha	1
EG12214_RNA__alpha	1
EG12215_RNA__alpha	1
EG12216_RNA__alpha	1
EG12217_RNA__alpha	1
EG12219_RNA__alpha	1
EG12220_RNA__alpha	1
EG12221_RNA__alpha	1
EG12223_RNA__alpha	1
EG12224_RNA__alpha	1
EG12225_RNA__alpha	1
EG12226_RNA__alpha	1
EG12227_RNA__alpha	1
EG12228_RNA__PD00288	0
EG12228_RNA__alpha	1
EG12229_RNA__alpha	1
EG12230_RNA__alpha	1
EG12231_RNA__alpha	1
EG12232_RNA__alpha	1
EG12233_RNA__alpha	1
EG12234_RNA__alpha	1
EG12235_RNA__alpha	1
EG12236_RNA__alpha	1
EG12237_RNA__alpha	1
EG12238_RNA__alpha	1
EG12240_RNA__PD00288	0
EG12240_RNA__alpha	1
EG12241_RNA__PD00288	0
EG12241_RNA__alpha	1
EG12242_RNA__PD00288	0
EG12242_RNA__alpha	1
EG12243_RNA__PD00288	0
EG12243_RNA__alpha	1
EG12244_RNA__FNR-4FE-4S-CPLX	0
EG12244_RNA__alpha	1
EG12245_RNA__alpha	1
EG12246_RNA__alpha	1
EG12247_RNA__alpha	1
EG12248_RNA__alpha	1
EG12249_RNA__alpha	1
EG12251_RNA__alpha	1
EG12252_RNA__alpha	1
EG12253_RNA__alpha	1
EG12254_RNA__alpha	1
EG12256_RNA__alpha	1
EG12257_RNA__alpha	1
EG12258_RNA__alpha	1
EG12259_RNA__alpha	1
EG12260_RNA__alpha	1
EG12261_RNA__alpha	1
EG12262_RNA__alpha	1
EG12263_RNA__alpha	1
EG12264_RNA__alpha	1
EG12265_RNA__alpha	1
EG12266_RNA__alpha	1
EG12267_RNA__alpha	1
EG12268_RNA__alpha	1
EG12269_RNA__alpha	1
EG12270_RNA__alpha	1
EG12271_RNA__alpha	1
EG12272_RNA__alpha	1
EG12273_RNA__alpha	1
EG12274_RNA__alpha	1
EG12275_RNA__alpha	1
EG12276_RNA__alpha	1
EG12277_RNA__alpha	1
EG12278_RNA__PC00027	0
EG12278_RNA__alpha	1
EG12279_RNA__alpha	1
EG12280_RNA__alpha	1
EG12281_RNA__alpha	1
EG12282_RNA__alpha	1
EG12283_RNA__alpha	1
EG12284_RNA__alpha	1
EG12285_RNA__alpha	1
EG12286_RNA__alpha	1
EG12287_RNA__alpha	1
EG12288_RNA__alpha	1
EG12289_RNA__alpha	1
EG12290_RNA__alpha	1
EG12291_RNA__alpha	1
EG12292_RNA__CPLX0-7705	0
EG12292_RNA__alpha	1
EG12293_RNA__alpha	1
EG12294_RNA__alpha	1
EG12295_RNA__alpha	1
EG12296_RNA__alpha	1
EG12297_RNA__alpha	1
EG12298_RNA__alpha	1
EG12301_RNA__alpha	1
EG12302_RNA__alpha	1
EG12303_RNA__alpha	1
EG12304_RNA__alpha	1
EG12305_RNA__alpha	1
EG12308_RNA__alpha	1
EG12309_RNA__alpha	1
EG12310_RNA__alpha	1
EG12311_RNA__alpha	1
EG12312_RNA__alpha	1
EG12313_RNA__alpha	1
EG12314_RNA__alpha	1
EG12315_RNA__alpha	1
EG12316_RNA__alpha	1
EG12318_RNA__alpha	1
EG12319_RNA__alpha	1
EG12320_RNA__alpha	1
EG12321_RNA__alpha	1
EG12322_RNA__alpha	1
EG12323_RNA__alpha	1
EG12325_RNA__alpha	1
EG12326_RNA__alpha	1
EG12327_RNA__alpha	1
EG12328_RNA__alpha	1
EG12329_RNA__alpha	1
EG12330_RNA__alpha	1
EG12331_RNA__alpha	1
EG12332_RNA__alpha	1
EG12333_RNA__alpha	1
EG12334_RNA__alpha	1
EG12335_RNA__alpha	1
EG12336_RNA__alpha	1
EG12337_RNA__alpha	1
EG12338_RNA__alpha	1
EG12339_RNA__alpha	1
EG12340_RNA__alpha	1
EG12341_RNA__alpha	1
EG12342_RNA__alpha	1
EG12343_RNA__alpha	1
EG12344_RNA__alpha	1
EG12345_RNA__alpha	1
EG12347_RNA__alpha	1
EG12352_RNA__alpha	1
EG12354_RNA__alpha	1
EG12356_RNA__alpha	1
EG12357_RNA__alpha	1
EG12358_RNA__alpha	1
EG12359_RNA__alpha	1
EG12360_RNA__CPLX0-7705	0
EG12360_RNA__alpha	1
EG12361_RNA__alpha	1
EG12362_RNA__alpha	1
EG12363_RNA__alpha	1
EG12364_RNA__alpha	1
EG12365_RNA__alpha	1
EG12366_RNA__alpha	1
EG12367_RNA__alpha	1
EG12368_RNA__alpha	1
EG12369_RNA__alpha	1
EG12370_RNA__alpha	1
EG12371_RNA__alpha	1
EG12372_RNA__alpha	1
EG12373_RNA__alpha	1
EG12374_RNA__alpha	1
EG12375_RNA__alpha	1
EG12376_RNA__alpha	1
EG12378_RNA__alpha	1
EG12379_RNA__alpha	1
EG12380_RNA__alpha	1
EG12381_RNA__alpha	1
EG12384_RNA__alpha	1
EG12385_RNA__PD00288	0
EG12385_RNA__alpha	1
EG12386_RNA__alpha	1
EG12387_RNA__alpha	1
EG12388_RNA__alpha	1
EG12391_RNA__alpha	1
EG12392_RNA__alpha	1
EG12393_RNA__alpha	1
EG12394_RNA__alpha	1
EG12395_RNA__alpha	1
EG12396_RNA__alpha	1
EG12397_RNA__alpha	1
EG12399_RNA__alpha	1
EG12400_RNA__alpha	1
EG12401_RNA__alpha	1
EG12402_RNA__alpha	1
EG12403_RNA__alpha	1
EG12404_RNA__alpha	1
EG12405_RNA__alpha	1
EG12406_RNA__alpha	1
EG12407_RNA__alpha	1
EG12409_RNA__alpha	1
EG12410_RNA__alpha	1
EG12411_RNA__alpha	1
EG12412_RNA__alpha	1
EG12414_RNA__alpha	1
EG12415_RNA__alpha	1
EG12416_RNA__alpha	1
EG12417_RNA__alpha	1
EG12419_RNA__alpha	1
EG12421_RNA__alpha	1
EG12422_RNA__alpha	1
EG12423_RNA__alpha	1
EG12424_RNA__FNR-4FE-4S-CPLX	0
EG12424_RNA__alpha	1
EG12427_RNA__alpha	1
EG12428_RNA__alpha	1
EG12429_RNA__alpha	1
EG12431_RNA__alpha	1
EG12432_RNA__alpha	1
EG12433_RNA__alpha	1
EG12434_RNA__alpha	1
EG12436_RNA__alpha	1
EG12437_RNA__alpha	1
EG12438_RNA__alpha	1
EG12439_RNA__alpha	1
EG12440_RNA__alpha	1
EG12442_RNA__alpha	1
EG12443_RNA__alpha	1
EG12444_RNA__alpha	1
EG12445_RNA__alpha	1
EG12446_RNA__alpha	1
EG12448_RNA__alpha	1
EG12449_RNA__alpha	1
EG12450_RNA__alpha	1
EG12454_RNA__alpha	1
EG12455_RNA__alpha	1
